SeqOrder,sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
4,5.0,36.0,-1539900,6,6
5,4.0,96.0,900,6,6
6,5.0,97.0,900,6,6
7,5.0,109.0,900,6,6
8,1.0,117.0,900,6,6
9,4.0,126.0,-50,6,6
10,5.0,131.0,-50,6,6
11,4.0,132.0,-776950,6,6
12,5.0,133.0,-776950,6,6
13,7.0,145.0,-776950,6,6
14,4.0,145.0,-760650,6,6
15,5.0,150.0,-760650,6,6
16,6.0,163.0,-760650,6,6
17,12.0,177.0,-760650,6,6
18,8.0,177.0,-760650,6,6
19,9.0,192.0,-760650,6,6
0,10.0,0.0,-760650,6,6
1,0.0,16.0,-760650,6,6
2,4.0,22.0,-1539950,6,6
3,5.0,31.000000000000004,-1539950,6,6
4,5.0,44.0,-1539950,6,6
5,4.0,102.0,450,6,6
6,5.0,103.0,450,6,6
7,5.0,115.0,450,6,6
8,1.0,126.0,450,6,6
9,4.0,133.0,-2350,6,6
10,5.0,139.0,-2350,6,6
11,4.0,139.0,-777200,6,6
12,5.0,140.0,-777200,6,6
13,4.0,141.0,-741400,6,6
14,5.0,142.0,-741400,6,6
15,4.0,142.0,-777100,6,6
16,5.0,144.0,-777100,6,6
17,7.0,159.0,-777100,6,6
18,4.0,159.0,-759550,6,6
19,5.0,164.0,-759550,6,6
20,6.0,171.0,-759550,6,6
21,12.0,180.0,-759550,6,6
22,8.0,181.0,-759550,6,6
23,2.0,197.0,-759550,6,6
24,9.0,197.0,-759550,6,6
0,10.0,0.0,-759550,6,6
1,9.0,0.0,-759550,6,6
0,10.0,0.0,-759550,6,7
1,9.0,0.0,-759550,6,7
0,10.0,0.0,-759550,7,6
1,0.0,3.0,-759550,7,6
2,4.0,7.0,-1040000,7,6
3,5.0,13.0,-1040000,7,6
4,5.0,26.0,-1040000,7,6
5,1.0,71.0,-1040000,7,6
6,1.0,134.0,-1040000,7,6
7,4.0,196.0,300,7,6
8,5.0,199.0,300,7,6
9,5.0,207.0,300,7,6
10,4.0,207.0,-3500,7,6
11,5.0,208.0,-3500,7,6
12,1.0,225.0,-3500,7,6
13,4.0,235.00000000000003,400,7,6
14,5.0,240.00000000000003,400,7,6
15,7.0,255.00000000000003,400,7,6
16,4.0,255.00000000000003,-717650,7,6
17,5.0,260.0,-717650,7,6
18,6.0,269.0,-717650,7,6
19,12.0,281.0,-717650,7,6
20,8.0,282.0,-717650,7,6
21,9.0,297.0,-717650,7,6
0,10.0,0.0,-717650,6,6
1,0.0,22.0,-717650,6,6
2,4.0,26.0,-1523100,6,6
3,5.0,37.0,-1523100,6,6
4,5.0,50.0,-1523100,6,6
5,12.0,874.0,-1523100,6,6
6,8.0,875.0,-1523100,6,6
7,5.0,929.0,-1523100,6,6
8,5.0,930.0,-1523100,6,6
9,1.0,938.0,-1523100,6,6
10,4.0,945.0,0,6,6
11,5.0,950.0,0,6,6
12,4.0,951.0,-747550,6,6
13,5.0,953.0,-747550,6,6
14,7.0,969.0,-747550,6,6
15,4.0,970.0,-711150,6,6
16,5.0,975.0,-711150,6,6
17,6.0,985.0,-711150,6,6
18,9.0,1003.0,-711150,6,6
0,10.0,0.0,-711150,6,6
1,0.0,16.0,-711150,6,6
2,4.0,20.0,-1489850,6,6
3,5.0,29.000000000000004,-1489850,6,6
4,5.0,44.0,-1489850,6,6
5,4.0,2703.0,350,6,6
6,5.0,2705.0,350,6,6
7,5.0,2715.0,350,6,6
8,1.0,2759.0,350,6,6
9,4.0,2819.0,-1500,6,6
10,5.0,2824.0,-1500,6,6
11,4.0,2825.0,-756000,6,6
12,5.0,2827.0,-756000,6,6
13,7.0,2843.0,-756000,6,6
14,4.0,2843.0,-736150,6,6
15,5.0,2849.0,-736150,6,6
16,6.0,2860.0,-736150,6,6
17,12.0,2870.0,-736150,6,6
18,8.0,2870.0,-736150,6,6
19,3.0,2879.0,-736150,6,6
20,0.0,2891.0,-736150,6,6
21,2.0,2900.0,-736150,6,6
22,9.0,2900.0,-736150,6,6
0,10.0,0.0,-736150,6,6
1,9.0,0.0,-736150,6,6
0,10.0,0.0,-736150,6,6
1,0.0,19.0,-736150,6,6
2,4.0,28.0,-1515100,6,6
3,5.0,37.0,-1515100,6,6
4,5.0,51.0,-1515100,6,6
5,4.0,101.0,2950,6,6
6,5.0,102.0,2950,6,6
7,5.0,112.0,2950,6,6
8,1.0,156.0,2950,6,6
9,4.0,165.0,-2300,6,6
10,5.0,170.0,-2300,6,6
11,4.0,171.0,-721000,6,6
12,5.0,173.0,-721000,6,6
13,7.0,187.0,-721000,6,6
14,4.0,187.0,-761600,6,6
15,5.0,192.0,-761600,6,6
16,6.0,201.0,-761600,6,6
17,12.0,216.0,-761600,6,6
18,8.0,216.0,-761600,6,6
19,2.0,232.00000000000003,-761600,6,6
20,9.0,232.00000000000003,-761600,6,6
0,10.0,0.0,-761600,6,6
1,0.0,56.0,-761600,6,6
2,4.0,60.00000000000001,-1541050,6,6
3,5.0,69.0,-1541050,6,6
4,5.0,81.0,-1541050,6,6
5,12.0,218.0,-1541050,6,6
6,8.0,218.0,-1541050,6,6
7,4.0,234.00000000000003,300,6,6
8,5.0,236.00000000000003,300,6,6
9,5.0,245.00000000000003,300,6,6
10,5.0,246.00000000000003,300,6,6
11,1.0,294.0,300,6,6
12,4.0,307.0,-100,6,6
13,5.0,312.0,-100,6,6
14,4.0,314.0,-726100,6,6
15,5.0,317.0,-726100,6,6
16,7.0,352.0,-726100,6,6
17,4.0,353.0,-761000,6,6
18,5.0,358.0,-761000,6,6
19,6.0,367.0,-761000,6,6
20,9.0,387.0,-761000,6,6
0,10.0,0.0,-761000,6,6
1,0.0,9.0,-761000,6,6
2,4.0,15.000000000000002,-1540100,6,6
3,5.0,24.0,-1540100,6,6
4,5.0,36.0,-1540100,6,6
5,5.0,101.0,-1540100,6,6
6,5.0,102.0,-1540100,6,6
7,1.0,110.0,-1540100,6,6
8,4.0,120.0,200,6,6
9,5.0,125.0,200,6,6
10,4.0,127.0,-710500,6,6
11,5.0,130.0,-710500,6,6
12,7.0,147.0,-710500,6,6
13,4.0,148.0,-769000,6,6
14,5.0,153.0,-769000,6,6
15,6.0,160.0,-769000,6,6
16,12.0,169.0,-769000,6,6
17,8.0,170.0,-769000,6,6
18,2.0,185.0,-769000,6,6
19,9.0,185.0,-769000,6,6
0,10.0,0.0,-769000,6,6
1,0.0,18.0,-769000,6,6
2,4.0,23.0,-1511850,6,6
3,5.0,32.0,-1511850,6,6
4,5.0,45.0,-1511850,6,6
5,5.0,343.0,-1511850,6,6
6,4.0,343.0,300,6,6
7,5.0,345.0,300,6,6
8,1.0,351.0,300,6,6
9,4.0,358.0,150,6,6
10,5.0,364.0,150,6,6
11,4.0,364.0,-771600,6,6
12,5.0,367.0,-771600,6,6
13,7.0,387.0,-771600,6,6
14,4.0,387.0,-757450,6,6
15,5.0,392.0,-757450,6,6
16,6.0,399.0,-757450,6,6
17,12.0,415.0,-757450,6,6
18,8.0,415.0,-757450,6,6
19,2.0,430.0,-757450,6,6
20,9.0,430.0,-757450,6,6
0,10.0,0.0,-757450,6,6
1,0.0,11.0,-757450,6,6
2,4.0,14.0,-1535850,6,6
3,5.0,24.0,-1535850,6,6
4,5.0,36.0,-1535850,6,6
5,5.0,103.0,-1535850,6,6
6,1.0,110.0,-1535850,6,6
7,4.0,118.0,50,6,6
8,5.0,123.0,50,6,6
9,4.0,124.0,-755300,6,6
10,5.0,125.0,-755300,6,6
11,7.0,138.0,-755300,6,6
12,4.0,138.0,-763250,6,6
13,5.0,143.0,-763250,6,6
14,6.0,150.0,-763250,6,6
15,12.0,168.0,-763250,6,6
16,8.0,169.0,-763250,6,6
17,9.0,184.0,-763250,6,6
0,10.0,0.0,-763250,6,6
1,0.0,21.0,-763250,6,6
2,4.0,26.0,-1542150,6,6
3,5.0,35.0,-1542150,6,6
4,5.0,56.0,-1542150,6,6
5,5.0,403.0,-1542150,6,6
6,1.0,409.0,-1542150,6,6
7,4.0,416.0,100,6,6
8,5.0,421.0,100,6,6
9,7.0,471.00000000000006,100,6,6
10,4.0,472.00000000000006,-775400,6,6
11,5.0,477.00000000000006,-775400,6,6
12,6.0,488.00000000000006,-775400,6,6
13,12.0,506.00000000000006,-775400,6,6
14,8.0,507.00000000000006,-775400,6,6
15,2.0,522.0,-775400,6,6
16,9.0,522.0,-775400,6,6
0,10.0,0.0,-775400,6,6
1,0.0,19.0,-775400,6,6
2,4.0,23.0,-1554100,6,6
3,5.0,32.0,-1554100,6,6
4,5.0,47.0,-1554100,6,6
5,5.0,486.00000000000006,-1554100,6,6
6,4.0,486.00000000000006,2800,6,6
7,5.0,487.00000000000006,2800,6,6
8,1.0,515.0,2800,6,6
9,4.0,516.0,0,6,6
10,5.0,521.0,0,6,6
11,4.0,522.0,-731750,6,6
12,5.0,525.0,-731750,6,6
13,7.0,546.0,-731750,6,6
14,4.0,546.0,-766250,6,6
15,5.0,551.0,-766250,6,6
16,6.0,562.0,-766250,6,6
17,12.0,571.0,-766250,6,6
18,8.0,572.0,-766250,6,6
19,2.0,588.0,-766250,6,6
20,9.0,588.0,-766250,6,6
0,10.0,0.0,-766250,6,6
1,0.0,20.0,-766250,6,6
2,4.0,24.0,-1545150,6,6
3,5.0,33.0,-1545150,6,6
4,5.0,51.0,-1545150,6,6
5,12.0,354.0,-1545150,6,6
6,8.0,354.0,-1545150,6,6
7,4.0,392.0,250,6,6
8,5.0,393.0,250,6,6
9,5.0,406.0,250,6,6
10,4.0,406.0,-400,6,6
11,5.0,407.0,-400,6,6
12,1.0,418.0,-400,6,6
13,4.0,428.0,-150,6,6
14,5.0,433.0,-150,6,6
15,4.0,434.0,-751800,6,6
16,5.0,436.0,-751800,6,6
17,7.0,450.0,-751800,6,6
18,4.0,450.0,-764100,6,6
19,5.0,455.0,-764100,6,6
20,6.0,466.00000000000006,-764100,6,6
21,2.0,485.00000000000006,-764100,6,6
22,9.0,485.00000000000006,-764100,6,6
0,10.0,0.0,-764100,6,6
1,0.0,15.000000000000002,-764100,6,6
2,4.0,20.0,-1519800,6,6
3,5.0,29.000000000000004,-1519800,6,6
4,5.0,47.0,-1519800,6,6
5,12.0,1111.0,-1519800,6,6
6,8.0,1111.0,-1519800,6,6
7,4.0,1163.0,500,6,6
8,5.0,1164.0,500,6,6
9,5.0,1176.0,500,6,6
10,1.0,1180.0,500,6,6
11,4.0,1187.0,-200,6,6
12,5.0,1192.0,-200,6,6
13,4.0,1193.0,-771600,6,6
14,5.0,1194.0,-771600,6,6
15,7.0,1210.0,-771600,6,6
16,4.0,1210.0,-756100,6,6
17,5.0,1215.0,-756100,6,6
18,6.0,1224.0,-756100,6,6
19,2.0,1243.0,-756100,6,6
20,9.0,1243.0,-756100,6,6
